,cena (zł),powierzchnia,liczba pokoi,piętro,adres,rynek,rodzaj zabudowy,materiał budynku,okna,ogrzewanie,rok budowy,stan wykończenia (do),czynsz,forma własności,internet,telewizja kablowa,telefon,rolety antywłamaniowe,drzwi/okna antywłamaniowe,domofon/wideofon,monitoring/ochrona,system alarmowy,teren zamknięty,meble,pralka,zmywarka,lodówka,kuchenka,piekarnik,telewizor,balkon,pom. użytkowe,garaż/miejsce parkingowe,piwnica,ogródek,taras,winda,dwupoziomowe,oddzielna kuchnia,klimatyzacja
4635,502742.0,100.75,5,1,Dąbrowa,pierwotny,blok,0,0,miejskie,2016,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4636,257000.0,50.0,2,4,Gdynia,wtórny,blok,cegła,plastikowe,miejskie,0,zamieszkania,400,pełna,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4637,540000.0,97.5,4,4,Dąbrowa,wtórny,blok,0,0,miejskie,1998,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
4638,859000.0,88.1,3,2,Orłowo,wtórny,apartamentowiec,0,0,miejskie,2010,0,0,pełna,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
4639,526000.0,109.0,5,1,Dąbrowa,wtórny,blok,cegła,plastikowe,miejskie,2001,zamieszkania,800,pełna,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4640,481000.0,72.4,3,1,Redłowo,wtórny,0,0,0,0,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,560000.0,89.0,3,2,Karwiny,wtórny,blok,0,0,gazowe,2009,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4642,659000.0,101.0,4,p,Wielki Kack,wtórny,blok,0,plastikowe,miejskie,1997,0,400,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
4643,762543.6,70.5,3,3,Redłowo,pierwotny,apartamentowiec,0,drewniane,inne,2015,wykończenia,0,pełna,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
4644,750000.0,86.0,3,3,Śródmieście,wtórny,kamienica,0,plastikowe,miejskie,2014,0,140,pełna,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4645,428000.0,93.01,4,3,Gdynia,wtórny,blok,cegła,0,gazowe,1954,remontu,0,pełna,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4646,355000.0,47.4,3,p,Pogórze,wtórny,blok,pustak,0,miejskie,2011,zamieszkania,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4647,680000.0,84.0,4,4,Śródmieście,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4648,340000.0,46.0,2,p,Wielki Kack,wtórny,blok,0,0,miejskie,2005,0,0,pełna,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4649,540000.0,100.0,4,4,Dąbrowa,wtórny,blok,pustak,plastikowe,miejskie,1998,zamieszkania,0,pełna,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
4650,428000.0,86.0,4,3,Gdynia,wtórny,blok,0,0,gazowe,1954,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4651,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4654,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
4655,345000.0,69.36,3,p,Gdynia,pierwotny,szeregowiec,silikat,plastikowe,gazowe,2017,wykończenia,0,pełna,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
4656,620000.0,88.22,4,1,Redłowo,pierwotny,apartamentowiec,silikat,plastikowe,gazowe,2017,wykończenia,0,pełna,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4657,495000.0,67.9,3,p,Mały Kack,pierwotny,0,0,plastikowe,0,2016,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4658,285000.0,59.5,2,3,Dąbrowa,wtórny,blok,0,0,miejskie,0,0,0,pełna,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4659,370650.0,49.63,2,4,Mały Kack,pierwotny,blok,inne,plastikowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4660,366848.0,57.41,3,3,Mały Kack,pierwotny,blok,inne,plastikowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,377762.0,49.1,2,4,Mały Kack,pierwotny,blok,inne,plastikowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,429000.0,72.0,4,2,Wielki Kack,wtórny,blok,0,0,miejskie,2001,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
4663,459000.0,94.0,4,3,Wielki Kack,wtórny,blok,0,0,miejskie,2000,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
4664,590000.0,139.6,5,p,Dąbrowa,pierwotny,0,0,0,gazowe,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4665,2100000.0,143.0,4,1,Kamienna Góra,wtórny,0,0,0,0,1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4666,949000.0,103.5,4,2,Gdynia,wtórny,apartamentowiec,0,drewniane,0,2009,zamieszkania,700,pełna,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4667,984656.0,120.08,5,3,Mały Kack,pierwotny,apartamentowiec,0,plastikowe,inne,2015,wykończenia,0,pełna,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
4668,467072.0,56.96,3,3,Mały Kack,pierwotny,apartamentowiec,0,plastikowe,inne,2015,wykończenia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
4669,562526.0,90.73,4,1,Dąbrowa,pierwotny,blok,0,0,gazowe,2016,0,0,pełna,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4670,412796.0,66.58,3,1,Dąbrowa,pierwotny,blok,0,0,gazowe,2016,0,0,pełna,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4671,502937.0,83.13,4,1,Dąbrowa,pierwotny,blok,0,0,gazowe,2016,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4672,517041.0,82.07,4,2,Dąbrowa,pierwotny,blok,0,0,gazowe,2016,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4673,240471.0,38.17,2,1,Dąbrowa,pierwotny,blok,0,0,gazowe,2016,0,0,pełna,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4674,320000.0,62.5,3,4,Gdynia,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,248000.0,56.0,3,1,Leszczynki,wtórny,blok,wielka,plastikowe,miejskie,1975,wykończenia,367,spółdzielcze,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4676,876597.5,120.91,5,1,Mały Kack,pierwotny,apartamentowiec,0,plastikowe,inne,2015,wykończenia,0,pełna,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
4677,725000.0,118.0,3,p,Wielki Kack,wtórny,0,0,0,0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4678,720000.0,71.0,3,2,Śródmieście,wtórny,kamienica,0,0,miejskie,1978,0,0,pełna,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
4679,1990000.0,122.6,3,>,Śródmieście,wtórny,apartamentowiec,0,0,miejskie,2009,0,0,pełna,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4680,1050000.0,70.7,3,>,Śródmieście,wtórny,0,0,0,miejskie,2009,0,0,pełna,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4681,230000.0,63.0,3,4,Leszczynki,wtórny,blok,0,0,miejskie,0,remontu,0,spółdzielcze,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4682,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4685,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
4686,569000.0,87.81,5,1,Mały Kack,pierwotny,apartamentowiec,silikat,plastikowe,gazowe,2016,wykończenia,0,pełna,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4687,452000.0,82.19,3,2,Cisowa,wtórny,blok,cegła,plastikowe,miejskie,2008,zamieszkania,0,pełna,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0
4688,409500.0,63.0,3,1,Gdynia,wtórny,blok,0,0,gazowe,2017,0,0,pełna,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
4689,830000.0,193.0,4,2,Mały Kack,wtórny,dom,0,0,gazowe,0,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
4690,900000.0,251.63,6,p,Gdynia,wtórny,dom,0,0,gazowe,0,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
4691,389000.0,39.0,1,8,Gdynia,wtórny,blok,wielka,plastikowe,0,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4692,522000.0,101.0,4,2,Dąbrowa,wtórny,blok,0,0,miejskie,0,zamieszkania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4693,580950.0,115.0,4,5,Gdynia,wtórny,kamienica,cegła,plastikowe,miejskie,0,zamieszkania,400,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4694,1950000.0,148.0,5,p,Kamienna Góra,pierwotny,kamienica,0,0,0,2009,0,0,pełna,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
4695,340000.0,48.0,2,2,Wielki Kack,wtórny,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4696,449000.0,111.5,4,p,Gdynia,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4697,499561.0,52.31,3,1,Gdynia,pierwotny,apartamentowiec,0,0,miejskie,2016,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,525272.0,111.31,4,1,Dąbrowa,pierwotny,dom,0,0,gazowe,2015,0,0,pełna,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4699,497299.0,113.28,4,p,Dąbrowa,pierwotny,dom,0,0,gazowe,2015,0,0,pełna,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
4700,173000.0,36.1,2,3,Leszczynki,wtórny,blok,0,0,miejskie,1976,remontu,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4701,455000.0,82.5,2,5,Śródmieście,wtórny,0,0,0,0,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,395000.0,80.0,4,p,Karwiny,wtórny,dom,0,0,gazowe,2000,remontu,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4703,549000.0,112.0,4,p,Gdynia,wtórny,0,0,0,gazowe,1965,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
4704,499000.0,51.5,2,2,Mały Kack,wtórny,blok,inne,plastikowe,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4705,375000.0,78.0,3,1,Orłowo,wtórny,kamienica,0,0,miejskie,1956,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4706,349000.0,49.0,2,p,Obłuże,wtórny,blok,0,0,miejskie,2011,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4707,1500000.0,99.0,3,>,Śródmieście,wtórny,apartamentowiec,0,0,miejskie,2008,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4708,690000.0,123.0,5,p,Gdynia,wtórny,kamienica,0,0,gazowe,0,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4709,1280000.0,226.0,5,2,Gdynia,wtórny,kamienica,0,0,gazowe,1993,0,0,pełna,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4710,579000.0,96.0,3,2,Śródmieście,wtórny,kamienica,0,0,miejskie,0,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4711,255000.0,38.0,2,4,Działki Leśne,wtórny,blok,0,0,miejskie,0,0,0,spółdzielcze,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4712,228900.0,46.0,2,3,Gdynia,wtórny,blok,wielka,0,miejskie,1985,0,0,spółdzielcze,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4713,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4716,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
4717,345000.0,69.36,3,p,Gdynia,pierwotny,szeregowiec,silikat,plastikowe,gazowe,2017,wykończenia,0,pełna,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
4718,205000.0,41.5,2,p,Grabówek,wtórny,blok,0,0,0,1995,0,0,pełna,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4719,315000.0,80.4,4,2,Pogórze,wtórny,blok,0,0,miejskie,1985,0,0,pełna,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4720,549000.0,105.4,4,1,Gdynia,wtórny,kamienica,0,0,gazowe,1930,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4721,549000.0,111.74,3,p,Chylonia,wtórny,blok,cegła,0,gazowe,1960,remontu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
4722,396000.0,39.0,1,8,Gdynia,wtórny,blok,0,0,miejskie,1980,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
4723,560000.0,95.8,4,2,Chwarzno-Wiczlino,wtórny,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,369000.0,73.9,4,p,Grabówek,wtórny,0,0,0,0,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,2350000.0,160.0,4,4,Śródmieście,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,630000.0,123.0,5,p,Gdynia,wtórny,kamienica,0,0,gazowe,1960,0,0,pełna,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4728,358000.0,67.0,3,3,Obłuże,wtórny,blok,0,plastikowe,miejskie,0,zamieszkania,500,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4729,219000.0,47.0,2,>,Chylonia,wtórny,blok,0,0,miejskie,1970,0,0,spółdzielcze,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4730,498000.0,80.0,4,2,Gdynia,wtórny,blok,cegła,plastikowe,0,0,zamieszkania,0,pełna,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4731,375000.0,60.0,2,5,Gdynia,wtórny,blok,cegła,0,inne,137,0,255,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,360000.0,51.0,2,5,Gdynia,wtórny,blok,cegła,0,gazowe,137,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,354000.0,40.0,2,p,Mały Kack,wtórny,0,0,0,miejskie,2009,0,0,pełna,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4734,595000.0,130.0,5,3,Gdynia,wtórny,blok,0,0,miejskie,2001,0,0,pełna,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,410000.0,52.0,2,p,Gdynia,wtórny,dom,0,0,gazowe,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4736,359000.0,80.0,4,p,Pogórze,wtórny,blok,pustak,drewniane,0,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4737,434005.5,70.56,3,p,Wielki Kack,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,444339.0,70.44,3,1,Wielki Kack,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,431361.0,70.44,3,1,Wielki Kack,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,433452.0,70.56,3,p,Wielki Kack,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,956927.0,120.64,5,3,Mały Kack,pierwotny,blok,inne,plastikowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,510226.0,88.42,4,1,Mały Kack,pierwotny,blok,inne,plastikowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,719000.0,94.74,4,1,Orłowo,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4747,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
4748,269000.0,35.9,2,4,Śródmieście,wtórny,kamienica,cegła,0,miejskie,1960,0,0,pełna,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4749,389000.0,70.48,3,3,Wielki Kack,wtórny,blok,cegła,0,miejskie,1998,0,0,pełna,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4750,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
4751,999000.0,119.46,5,2,Gdynia,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,455910.0,70.44,3,1,Wielki Kack,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,458770.0,70.56,3,p,Wielki Kack,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,433206.0,70.56,3,p,Wielki Kack,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,433882.5,70.44,3,1,Wielki Kack,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,459160.0,70.56,3,p,Wielki Kack,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,988100.0,120.08,5,4,Mały Kack,pierwotny,blok,inne,plastikowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,619201.5,87.77,4,3,Mały Kack,pierwotny,blok,inne,plastikowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,880222.5,120.91,5,2,Mały Kack,pierwotny,blok,inne,plastikowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,465678.0,56.96,3,4,Mały Kack,pierwotny,blok,inne,plastikowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,619000.0,85.69,4,1,Orłowo,pierwotny,blok,inne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,600000.0,120.0,4,5,Gdynia,wtórny,kamienica,0,0,miejskie,1938,zamieszkania,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
4764,590000.0,100.0,4,3,Wielki Kack,wtórny,blok,0,0,miejskie,1997,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4765,430000.0,94.0,4,2,Gdynia,wtórny,dom,0,0,gazowe,2015,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4766,1350000.0,92.0,3,3,Kamienna Góra,wtórny,blok,cegła,plastikowe,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4767,950000.0,93.1,4,5,Mały Kack,wtórny,blok,inne,plastikowe,0,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4768,282000.0,45.0,2,2,Działki Leśne,wtórny,kamienica,cegła,plastikowe,0,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,1200000.0,132.0,3,p,Wzgórze Św. Maksymiliana,wtórny,dom,cegła,drewniane,0,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4770,525272.0,111.31,4,1,Dąbrowa,pierwotny,dom,0,0,gazowe,2016,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
4771,317658.27,50.1,2,1,Obłuże,pierwotny,blok,0,0,miejskie,2016,wykończenia,0,pełna,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4772,399000.0,94.0,4,3,Działki Leśne,wtórny,kamienica,cegła,plastikowe,miejskie,0,zamieszkania,350,udział,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0
4773,365000.0,55.0,2,2,Gdynia,wtórny,blok,0,0,miejskie,0,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4774,1200000.0,130.0,4,2,Mały Kack,wtórny,apartamentowiec,0,0,0,2009,0,0,pełna,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
